prompt_id,layer,ctx,k_kind,rel,bit_class,kv_head,abs_delta_k,max_es_u0,max_es_future,future_amplified,n_queries,fail_s_L1,fail_s_L2,fail_s_L16,fail_s_full
seq_0056,31,64,numeric,0.01,,0,0.00390625,0.00042629241943359375,0.0007929801940917969,True,16,True,True,True,True
seq_0056,31,64,numeric,0.1,,0,0.029296875,0.00319671630859375,0.00594782829284668,True,16,True,True,True,True
seq_0056,31,64,bitflip,,sign,0,0.6015625,0.06563282012939453,0.12212729454040527,True,16,True,True,True,True
seq_0056,31,64,bitflip,,exponent,0,1.0235055567543852e+38,1.1166892593735501e+37,2.077890144068886e+37,True,16,True,True,True,True
seq_0056,31,64,bitflip,,mantissa,0,0.001953125,0.00021314620971679688,0.00039649009704589844,True,16,True,True,True,True
seq_0056,31,256,numeric,1e-06,,0,0.0,0.0,0.0,False,16,False,False,False,False
seq_0056,31,256,numeric,1e-05,,0,0.0,0.0,0.0,False,16,False,False,False,False
seq_0056,31,256,numeric,0.0001,,0,0.0,0.0,0.0,False,16,False,False,False,False
seq_0056,31,256,numeric,0.001,,0,0.0,0.0,0.0,False,16,False,False,False,False
seq_0056,31,256,numeric,0.01,,0,0.0078125,0.0012464523315429688,0.0026865005493164062,True,16,True,True,True,True
seq_0056,31,256,numeric,0.1,,0,0.09765625,0.015577316284179688,0.03358268737792969,True,16,True,True,True,True
seq_0056,31,256,bitflip,,sign,0,1.9140625,0.30531883239746094,0.6582193374633789,True,16,True,True,True,True
seq_0056,31,256,bitflip,,exponent,0,3.256608589673044e+38,inf,inf,False,16,True,True,True,True
seq_0056,31,256,bitflip,,mantissa,0,0.00390625,0.0006232261657714844,0.0013432502746582031,True,16,True,True,True,True
seq_0057,4,64,numeric,1e-06,,5,0.0,0.0,0.0,False,16,False,False,False,False
seq_0057,4,64,numeric,1e-05,,5,0.0,0.0,0.0,False,16,False,False,False,False
seq_0057,4,64,numeric,0.0001,,5,0.0,0.0,0.0,False,16,False,False,False,False
seq_0057,4,64,numeric,0.001,,5,0.0,0.0,0.0,False,16,False,False,False,False
seq_0057,4,64,numeric,0.01,,5,0.00390625,0.00014829635620117188,0.00061798095703125,True,16,True,True,True,True
seq_0057,4,64,numeric,0.1,,5,0.05859375,0.0022144317626953125,0.009265422821044922,True,16,True,True,True,True
seq_0057,4,64,bitflip,,sign,5,1.1640625,0.04400920867919922,0.18407583236694336,True,16,True,True,True,True
seq_0057,4,64,bitflip,,exponent,5,1.9805497137195247e+38,7.487811806753315e+36,inf,True,16,True,True,True,True
seq_0057,4,64,bitflip,,mantissa,5,0.00390625,0.00014829635620117188,0.00061798095703125,True,16,True,True,True,True
seq_0057,4,256,numeric,1e-06,,5,0.0,0.0,0.0,False,16,False,False,False,False
seq_0057,4,256,numeric,1e-05,,5,0.0,0.0,0.0,False,16,False,False,False,False
seq_0057,4,256,numeric,0.0001,,5,0.0,0.0,0.0,False,16,False,False,False,False
seq_0057,4,256,numeric,0.001,,5,0.0,0.0,0.0,False,16,False,False,False,False
seq_0057,4,256,numeric,0.01,,5,0.00048828125,7.104873657226562e-05,0.00013554096221923828,True,16,True,True,True,True
seq_0057,4,256,numeric,0.1,,5,0.00439453125,0.0006337165832519531,0.0012198984622955322,True,16,True,True,True,True
seq_0057,4,256,bitflip,,sign,5,0.08935546875,0.012896537780761719,0.024804599583148956,True,16,True,True,True,True
seq_0057,4,256,bitflip,,exponent,5,1.5203045201789975e+37,2.1941277778432585e+36,4.220283928340025e+36,True,16,True,True,True,True
