prompt_id,layer,ctx,kv_head,k_kind,rel,bit_class,abs_delta_k,ek_bin,n_queries,max_es_u0,max_es_future,max_es_lifetime,future_amplified,gain_u0,gain_p50,n_es_nonfinite,fail_s_L1,fail_s_L2,fail_s_L16,fail_s_Lfull
seq_0021,4,256,5,numeric,0.01,,0.001953125,"[0.001,0.01)",16,0.0004749298095703125,0.00046634674072265625,0.0004749298095703125,False,0.2431640623755,0.13051605217926954,0,True,True,True,True
seq_0021,4,256,5,numeric,0.1,,0.0224609375,"[0.01,0.1)",16,0.005459308624267578,0.005366802215576172,0.005459308624267578,False,0.24305791439135258,0.13051107654819757,0,True,True,True,True
seq_0021,4,256,5,bitflip,,sign,0.44140625,"[0.1,1)",16,0.10729169845581055,0.10546255111694336,0.10729169845581055,False,0.24306791862500243,0.13051092097160008,0,True,True,True,True
seq_0021,4,256,5,bitflip,,exponent,7.510138176184775e+37,"[10,inf)",16,1.8254739086056606e+37,1.7943579034423384e+37,1.8254739086056606e+37,False,0.24306795238393597,0.13051092097189573,0,True,True,True,True
seq_0021,4,256,5,bitflip,,mantissa,0.0009765625,"[0.0001,0.001)",16,0.00023698806762695312,0.00023365020751953125,0.00023698806762695312,False,0.2426757810015,0.13050842271792187,0,True,True,True,True
seq_0022,18,64,1,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0022,18,64,1,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0022,18,64,1,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0022,18,64,1,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0022,18,64,1,numeric,0.01,,0.03125,"[0.01,0.1)",16,0.005136013031005859,0.009840011596679688,0.009840011596679688,True,0.16435241698692823,0.1933593749938125,0,True,True,True,True
seq_0022,18,64,1,numeric,0.1,,0.34375,"[0.1,1)",16,0.05649423599243164,0.10824108123779297,0.10824108123779297,True,0.16434686834114123,0.1933496648609432,0,True,True,True,True
seq_0022,18,64,1,bitflip,,sign,6.90625,"[1,10)",16,1.1350221633911133,2.1746630668640137,2.1746630668640137,True,0.16434710058149488,0.19334953618801995,0,True,True,True,True
seq_0022,18,64,1,bitflip,,exponent,3.453125,"[1,10)",16,0.5675110816955566,1.087331771850586,1.087331771850586,True,0.16434710058147106,0.19334950166584475,0,True,True,True,True
seq_0022,18,64,1,bitflip,,mantissa,0.015625,"[0.01,0.1)",16,0.0025682449340820312,0.004920005798339844,0.004920005798339844,True,0.16436767577073047,0.193359374987625,0,True,True,True,True
seq_0022,18,256,1,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0022,18,256,1,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0022,18,256,1,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0022,18,256,1,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0022,18,256,1,numeric,0.01,,0.0078125,"[0.001,0.01)",16,0.0008411407470703125,0.0010895729064941406,0.0010895729064941406,True,0.10766601561121875,0.09872436522173828,0,True,True,True,True
seq_0022,18,256,1,numeric,0.1,,0.0859375,"[0.01,0.1)",16,0.009257793426513672,0.018158912658691406,0.018158912658691406,True,0.10772705077999645,0.1056518554675206,0,True,True,True,True
seq_0022,18,256,1,bitflip,,sign,1.6953125,"[1,10)",16,0.18262481689453125,0.35822486877441406,0.35822486877441406,True,0.10772339429717148,0.10565185546868767,0,True,True,True,True
seq_0022,18,256,1,bitflip,,exponent,2.8844247508532674e+38,"[10,inf)",16,,2.908018111706643e+37,2.908018111706643e+37,False,,0.08044720135526173,3,True,True,True,True
seq_0022,18,256,1,bitflip,,mantissa,0.00390625,"[0.001,0.01)",16,0.0004210472106933594,0.0005450248718261719,0.0005450248718261719,True,0.10778808590990624,0.09875488278721874,0,True,True,True,True
seq_0023,31,64,1,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0023,31,64,1,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0023,31,64,1,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0023,31,64,1,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0023,31,64,1,numeric,0.01,,0.0078125,"[0.001,0.01)",16,0.00093841552734375,0.0015964508056640625,0.0015964508056640625,True,0.120117187484625,0.12280273435928124,0,True,True,True,True
seq_0023,31,64,1,numeric,0.1,,0.0703125,"[0.01,0.1)",16,0.008448600769042969,0.014371871948242188,0.014371871948242188,True,0.12015787760245775,0.12291124131769636,0,True,True,True,True
seq_0023,31,64,1,bitflip,,sign,1.4296875,"[1,10)",16,0.1717815399169922,0.2922248840332031,0.2922248840332031,True,0.12015320824786677,0.12291479892409435,0,True,True,True,True
seq_0023,31,64,1,bitflip,,exponent,2.432487232286396e+38,"[10,inf)",16,2.9227040974404073e+37,1.5621349617455687e+37,2.9227040974404073e+37,False,0.1201529059905172,0.06421965718920765,14,True,True,True,True
seq_0023,31,64,1,bitflip,,mantissa,0.00390625,"[0.001,0.01)",16,0.000469207763671875,0.0007982254028320312,0.0007982254028320312,True,0.12011718746924999,0.12280273434356248,0,True,True,True,True
seq_0023,31,256,1,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0023,31,256,1,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0023,31,256,1,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0023,31,256,1,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0023,31,256,1,numeric,0.01,,0.0009765625,"[0.0001,0.001)",16,3.1948089599609375e-05,0.00011324882507324219,0.00011324882507324219,True,0.0327148437165,0.0698242186785,0,True,True,True,True
seq_0023,31,256,1,numeric,0.1,,0.0087890625,"[0.001,0.01)",16,0.0002803802490234375,0.0010197162628173828,0.0010197162628173828,True,0.03190104166303703,0.061035156243055555,0,True,True,True,True
seq_0023,31,256,1,bitflip,,sign,0.171875,"[0.1,1)",16,0.005488872528076172,0.019939184188842773,0.019939184188842773,True,0.031935258344984646,0.0611100630323149,0,True,True,True,True
seq_0023,31,256,1,bitflip,,exponent,2.924301590726815e+37,"[10,inf)",16,9.339399159267352e+35,3.392473542912135e+36,3.392473542912135e+36,True,0.031937195496125656,0.06974393129348755,0,True,True,True,True
seq_0023,31,256,1,bitflip,,mantissa,0.00048828125,"[0.0001,0.001)",16,1.621246337890625e-05,5.6624412536621094e-05,5.6624412536621094e-05,True,0.033203124932,0.061523437374,0,False,True,True,True
seq_0024,4,64,4,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0024,4,64,4,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0024,4,64,4,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0024,4,64,4,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0024,4,64,4,numeric,0.01,,0.015625,"[0.01,0.1)",16,0.00289154052734375,0.0028269290924072266,0.00289154052734375,False,0.18505859373815625,0.10772705077435547,0,True,True,True,True
seq_0024,4,64,4,numeric,0.1,,0.234375,"[0.1,1)",16,0.04337334632873535,0.042403221130371094,0.04337334632873535,False,0.18505961100181456,0.10772298177037372,0,True,True,True,True
seq_0024,4,64,4,bitflip,,sign,4.59375,"[1,10)",16,0.8501343727111816,0.8311007022857666,0.8501343727111816,False,0.185063264807836,0.10772331393492553,0,True,True,True,True
seq_0024,4,64,4,bitflip,,exponent,2.296875,"[1,10)",16,0.4250669479370117,0.41555023193359375,0.4250669479370117,False,0.18506316100650955,0.10772331393490207,0,True,True,True,True
seq_0024,4,64,4,bitflip,,mantissa,0.015625,"[0.01,0.1)",16,0.00289154052734375,0.0028269290924072266,0.00289154052734375,False,0.18505859373815625,0.10772705077435547,0,True,True,True,True
seq_0024,4,256,4,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0024,4,256,4,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0024,4,256,4,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0024,4,256,4,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0024,4,256,4,numeric,0.01,,0.001953125,"[0.001,0.01)",16,0.00026166439056396484,0.0003197193145751953,0.0003197193145751953,True,0.13397216790015626,0.12158203118775,0,True,True,True,True
seq_0024,4,256,4,numeric,0.1,,0.0185546875,"[0.01,0.1)",16,0.00248563289642334,0.0030364990234375,0.0030364990234375,True,0.13396253083159593,0.12153063321713435,0,True,True,True,True
seq_0024,4,256,4,bitflip,,sign,0.380859375,"[0.1,1)",16,0.05102133750915527,0.06233012676239014,0.06233012676239014,True,0.13396371694676365,0.12153320312468091,0,True,True,True,True
seq_0024,4,256,4,bitflip,,exponent,6.479986479451465e+37,"[10,inf)",16,8.680822505814806e+36,1.0604922166419423e+37,1.0604922166419423e+37,True,0.13396358979053988,0.12153397584572817,0,True,True,True,True
seq_0024,4,256,4,bitflip,,mantissa,0.0009765625,"[0.0001,0.001)",16,0.0001308917999267578,0.00015974044799804688,0.00015974044799804688,True,0.13403320298775,0.1215820311255,0,True,True,True,True
seq_0025,18,64,7,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0025,18,64,7,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0025,18,64,7,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0025,18,64,7,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0025,18,64,7,numeric,0.01,,0.015625,"[0.01,0.1)",16,0.0019636154174804688,0.0025358200073242188,0.0025358200073242188,True,0.12567138671070704,0.12567138671070704,0,True,True,True,True
seq_0025,18,64,7,numeric,0.1,,0.140625,"[0.1,1)",16,0.017673492431640625,0.022819995880126953,0.022819995880126953,True,0.12567816840188406,0.12567816840188406,0,True,True,True,True
seq_0025,18,64,7,bitflip,,sign,2.8125,"[1,10)",16,0.3534674644470215,0.45639944076538086,0.45639944076538086,True,0.12567732069222962,0.12567732069222962,0,True,True,True,True
seq_0025,18,64,7,bitflip,,exponent,,nonfinite,16,,0.0,,False,,,16,True,True,True,True
seq_0025,18,64,7,bitflip,,mantissa,0.0078125,"[0.001,0.01)",16,0.0009818077087402344,0.0012679100036621094,0.0012679100036621094,True,0.12567138670266406,0.12567138670266406,0,True,True,True,True
seq_0025,18,256,7,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0025,18,256,7,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0025,18,256,7,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0025,18,256,7,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0025,18,256,7,numeric,0.01,,0.00390625,"[0.001,0.01)",16,0.0006177127361297607,0.0010142326354980469,0.0010142326354980469,True,0.1581344604087363,0.17677307124380856,0,True,True,True,True
seq_0025,18,256,7,numeric,0.1,,0.033203125,"[0.01,0.1)",16,0.005250483751296997,0.008620977401733398,0.008620977401733398,True,0.15813221650488818,0.1767775591628744,0,True,True,True,True
seq_0025,18,256,7,bitflip,,sign,0.67578125,"[0.1,1)",16,0.10686284303665161,0.1754603385925293,0.1754603385925293,True,0.15813229952221,0.17677668753360765,0,True,True,True,True
seq_0025,18,256,7,bitflip,,exponent,1.1497822163539522e+38,"[10,inf)",16,1.8181768046905068e+37,2.540683644905028e+37,2.540683644905028e+37,True,0.1581322774721708,0.14501213338333746,0,True,True,True,True
seq_0025,18,256,7,bitflip,,mantissa,0.001953125,"[0.001,0.01)",16,0.0003088712692260742,0.0005071163177490234,0.0005071163177490234,True,0.15814208976278124,0.17678832998760938,0,True,True,True,True
seq_0026,31,64,0,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0026,31,64,0,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0026,31,64,0,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0026,31,64,0,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0026,31,64,0,numeric,0.01,,0.015625,"[0.01,0.1)",16,0.0011110305786132812,0.0037980079650878906,0.0037980079650878906,True,0.07110595702669922,0.09045410155671095,0,True,True,True,True
seq_0026,31,64,0,numeric,0.1,,0.1875,"[0.1,1)",16,0.013335704803466797,0.045575618743896484,0.045575618743896484,True,0.07112375895144359,0.09045918782503838,0,True,True,True,True
seq_0026,31,64,0,bitflip,,sign,3.71875,"[1,10)",16,0.2644963264465332,0.9039087295532227,0.9039087295532227,True,0.07112506257383854,0.0904599999179116,0,True,True,True,True
seq_0026,31,64,0,bitflip,,exponent,,nonfinite,16,,0.0,,False,,,16,True,True,True,True
seq_0026,31,64,0,bitflip,,mantissa,0.0078125,"[0.001,0.01)",16,0.0005555152893066406,0.0018992424011230469,0.0018992424011230469,True,0.07110595702214843,0.09045410155092187,0,True,True,True,True
seq_0026,31,256,0,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0026,31,256,0,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0026,31,256,0,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0026,31,256,0,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0026,31,256,0,numeric,0.01,,0.0234375,"[0.01,0.1)",16,0.001391768455505371,0.004127010703086853,0.004127010703086853,True,0.05938212076569553,0.11462402343260938,0,True,True,True,True
seq_0026,31,256,0,numeric,0.1,,0.1953125,"[0.1,1)",16,0.011598825454711914,0.034391820430755615,0.034391820430755615,True,0.05938598632782094,0.11462890624941309,0,True,True,True,True
seq_0026,31,256,0,bitflip,,sign,3.921875,"[1,10)",16,0.2329040765762329,0.6905878782272339,0.6905878782272339,True,0.05938590000348647,0.11462864362858133,0,True,True,True,True
seq_0026,31,256,0,bitflip,,exponent,,nonfinite,16,,0.0,,False,,,16,True,True,True,True
seq_0026,31,256,0,bitflip,,mantissa,0.0078125,"[0.001,0.01)",16,0.0004639625549316406,0.0013756752014160156,0.0013756752014160156,True,0.059387207023648435,0.11462402342282813,0,True,True,True,True
seq_0027,4,64,5,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0027,4,64,5,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0027,4,64,5,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0027,4,64,5,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0027,4,64,5,numeric,0.01,,0.00390625,"[0.001,0.01)",16,0.0016078948974609375,0.0018448829650878906,0.0018448829650878906,True,0.41162109364462496,0.32592773429156247,0,True,True,True,True
seq_0027,4,64,5,numeric,0.1,,0.03125,"[0.01,0.1)",16,0.012861251831054688,0.02045726776123047,0.02045726776123047,True,0.4115600585805801,0.38945007322972514,0,True,True,True,True
seq_0027,4,64,5,bitflip,,sign,0.61328125,"[0.1,1)",16,0.25240087509155273,0.40146970748901367,0.40146970748901367,True,0.4115581147982939,0.3894610556820879,0,True,True,True,True
seq_0027,4,64,5,bitflip,,exponent,1.043443976691159e+38,"[10,inf)",16,,0.0,,False,,,16,True,True,True,True
seq_0027,4,64,5,bitflip,,mantissa,0.001953125,"[0.001,0.01)",16,0.0008039474487304688,0.001277923583984375,0.001277923583984375,True,0.41162109353925,0.38964843730050003,0,True,True,True,True
seq_0027,4,256,5,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0027,4,256,5,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0027,4,256,5,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0027,4,256,5,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0027,4,256,5,numeric,0.01,,0.015625,"[0.01,0.1)",16,0.0005350112915039062,0.002416849136352539,0.002416849136352539,True,0.03424072265405859,0.072505950923094,0,True,True,True,True
seq_0027,4,256,5,numeric,0.1,,0.15625,"[0.1,1)",16,0.005341529846191406,0.024168670177459717,0.024168670177459717,True,0.03418579101540621,0.07250595092727033,0,True,True,True,True
seq_0027,4,256,5,bitflip,,sign,3.0625,"[1,10)",16,0.10468006134033203,0.47370630502700806,0.47370630502700806,True,0.03418124451928093,0.07250604824141646,0,True,True,True,True
seq_0027,4,256,5,bitflip,,exponent,,nonfinite,16,,0.0,,False,,,16,True,True,True,True
seq_0027,4,256,5,bitflip,,mantissa,0.0078125,"[0.001,0.01)",16,0.00026702880859375,0.0012084245681762695,0.0012084245681762695,True,0.034179687495625,0.07250976561571874,0,True,True,True,True
seq_0028,18,64,1,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0028,18,64,1,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0028,18,64,1,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0028,18,64,1,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0028,18,64,1,numeric,0.01,,0.015625,"[0.01,0.1)",16,0.0011329054832458496,0.00289154052734375,0.00289154052734375,True,0.072505950923094,0.10565185546198828,0,True,True,True,True
seq_0028,18,64,1,numeric,0.1,,0.1328125,"[0.1,1)",16,0.009629666805267334,0.02457904815673828,0.02457904815673828,True,0.07250572653323165,0.1056517432709761,0,True,True,True,True
seq_0028,18,64,1,bitflip,,sign,2.671875,"[1,10)",16,0.19372716546058655,0.49446582794189453,0.49446582794189453,True,0.07250607362264853,0.10565169931151244,0,True,True,True,True
seq_0028,18,64,1,bitflip,,exponent,,nonfinite,16,,0.0,,False,,,16,True,True,True,True
seq_0028,18,64,1,bitflip,,mantissa,0.0078125,"[0.001,0.01)",16,0.0005664229393005371,0.001445770263671875,0.001445770263671875,True,0.07250213622118848,0.10565185545522655,0,True,True,True,True
seq_0028,18,256,1,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0028,18,256,1,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0028,18,256,1,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0028,18,256,1,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0028,18,256,1,numeric,0.01,,0.000732421875,"[0.0001,0.001)",16,9.006261825561523e-05,0.00017547607421875,0.00017547607421875,True,0.12296549462377777,0.07812499989333334,0,True,True,True,True
seq_0028,18,256,1,numeric,0.1,,0.00634765625,"[0.001,0.01)",16,0.0007802248001098633,0.0015158653259277344,0.0015158653259277344,True,0.12291541464409762,0.07797475960310059,0,True,True,True,True
seq_0028,18,256,1,bitflip,,sign,0.125,"[0.1,1)",16,0.015364408493041992,0.029865741729736328,0.029865741729736328,True,0.12291526794335261,0.07802963256773514,0,True,True,True,True
seq_0028,18,256,1,bitflip,,exponent,2.1267647932558654e+37,"[10,inf)",16,2.6141138904864983e+36,5.081367289810056e+36,5.081367289810056e+36,True,0.12291504442691803,0.07803034037351608,0,True,True,True,True
seq_0028,18,256,1,bitflip,,mantissa,0.00048828125,"[0.0001,0.001)",16,6.002187728881836e-05,0.00011587142944335938,0.00011587142944335938,True,0.12292480443575,0.07812499984,0,True,True,True,True
seq_0029,31,64,1,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0029,31,64,1,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0029,31,64,1,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0029,31,64,1,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0029,31,64,1,numeric,0.01,,0.03125,"[0.01,0.1)",16,0.008200645446777344,0.0120849609375,0.0120849609375,True,0.26242065428847755,0.27897644042076025,0,True,True,True,True
seq_0029,31,64,1,numeric,0.1,,0.296875,"[0.1,1)",16,0.07790088653564453,0.11480140686035156,0.11480140686035156,True,0.2624029862244451,0.31212093955486975,0,True,True,True,True
seq_0029,31,64,1,bitflip,,sign,6.03125,"[1,10)",16,1.5826172828674316,2.3322787284851074,2.3322787284851074,True,0.26240286555310577,0.31212137647238186,0,True,True,True,True
seq_0029,31,64,1,bitflip,,exponent,3.015625,"[1,10)",16,0.7913084030151367,1.1661396026611328,1.1661396026611328,True,0.26240278649197907,0.3121214555334133,0,True,True,True,True
seq_0029,31,64,1,bitflip,,mantissa,0.015625,"[0.01,0.1)",16,0.004100799560546875,0.00604248046875,0.00604248046875,True,0.26245117185820316,0.27899169920089456,0,True,True,True,True
seq_0029,31,256,1,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0029,31,256,1,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0029,31,256,1,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0029,31,256,1,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0029,31,256,1,numeric,0.01,,0.00390625,"[0.001,0.01)",16,0.00029277801513671875,0.00030422210693359375,0.00030422210693359375,True,0.07495117185581249,0.06201171873412499,0,True,True,True,True
seq_0029,31,256,1,numeric,0.1,,0.0390625,"[0.01,0.1)",16,0.0029268264770507812,0.0030345916748046875,0.0030345916748046875,True,0.07492675781058188,0.06213378906090938,0,True,True,True,True
seq_0029,31,256,1,bitflip,,sign,0.79296875,"[0.1,1)",16,0.059411048889160156,0.06160259246826172,0.06160259246826172,True,0.07492230795864936,0.062147619688961035,0,True,True,True,True
seq_0029,31,256,1,bitflip,,exponent,1.3491664157216896e+38,"[10,inf)",16,1.010835046739442e+37,1.0481008686421814e+37,1.0481008686421814e+37,True,0.0749229327798477,0.062148056594021804,0,True,True,True,True
seq_0029,31,256,1,bitflip,,mantissa,0.001953125,"[0.001,0.01)",16,0.00014591217041015625,0.00015163421630859375,0.00015163421630859375,True,0.07470703121175,0.06201171871825,0,True,True,True,True
seq_0030,4,64,4,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0030,4,64,4,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0030,4,64,4,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0030,4,64,4,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0030,4,64,4,numeric,0.01,,0.015625,"[0.01,0.1)",16,0.0014674663543701172,0.003366231918334961,0.003366231918334961,True,0.09391784667367677,0.09391784667367677,0,True,True,True,True
seq_0030,4,64,4,numeric,0.1,,0.171875,"[0.1,1)",16,0.016141176223754883,0.03702998161315918,0.03702998161315918,True,0.09391229802857291,0.09391229802857291,0,True,True,True,True
seq_0030,4,64,4,bitflip,,sign,3.453125,"[1,10)",16,0.3242921829223633,0.7439639568328857,0.7439639568328857,True,0.09391266835758026,0.09391266835758026,0,True,True,True,True
seq_0030,4,64,4,bitflip,,exponent,,nonfinite,16,,0.0,,False,,,16,True,True,True,True
seq_0030,4,64,4,bitflip,,mantissa,0.0078125,"[0.001,0.01)",16,0.0007336139678955078,0.0016832351684570312,0.0016832351684570312,True,0.09390258787860546,0.09390258787860546,0,True,True,True,True
seq_0030,4,256,4,numeric,1e-06,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0030,4,256,4,numeric,1e-05,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0030,4,256,4,numeric,0.0001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0030,4,256,4,numeric,0.001,,0.0,"[0,1e-07)",16,0.0,0.0,0.0,False,0.0,0.0,0,False,False,False,False
seq_0030,4,256,4,numeric,0.01,,0.015625,"[0.01,0.1)",16,0.004661083221435547,0.00226593017578125,0.004661083221435547,False,0.2983093261527832,0.11947631835172852,0,True,True,True,True
seq_0030,4,256,4,numeric,0.1,,0.1171875,"[0.1,1)",16,0.0349581241607666,0.01699352264404297,0.0349581241607666,False,0.2983093261693294,0.11946207682189725,0,True,True,True,True
seq_0030,4,256,4,bitflip,,sign,2.40625,"[1,10)",16,0.7178099155426025,0.3489353656768799,0.7178099155426025,False,0.2983106142513472,0.11946224856681317,0,True,True,True,True
seq_0030,4,256,4,bitflip,,exponent,,nonfinite,16,,0.0,,False,,,16,True,True,True,True
